e1,e2,e3,e4,e5
-4.514554405,-1.994786629,2.000377993,-3.774215259,0.617131871
-4.423905415,-1.492642434,1.277753904,-3.8628169,0.731986944
-4.695898915,-1.338227972,0.902881426,-3.640653045,0.515368295
-5.330006421,-0.857970691,0.871361277,-3.777350316,-0.031990792
-5.659556645,-0.721434942,1.18088037,-3.602383068,-0.240726922
-5.688928593,-0.925659466,1.160550312,-3.785779623,-0.114275015
-6.08744836,-0.799076051,0.81236285,-3.657252966,-0.324728591
-6.188263232,-1.013672857,0.806805957,-3.887140911,-0.20051401
-6.660611368,-1.568663507,0.471023772,-3.805472339,0.257035333
-6.838716661,-1.794713526,-0.195021391,-4.082811317,0.37793275
-6.725913099,-1.695412714,-0.522722061,-4.718674181,0.165065995
-6.323455728,-1.942635147,-0.516265131,-5.045818044,-0.380797907
-6.296024408,-1.865329998,-0.848480623,-5.068590749,-1.261009588
-5.975325682,-2.135448826,-0.84857822,-4.789243269,-1.808236234
-5.361152937,-2.752518424,-0.518681844,-4.207923307,-2.028113897
-5.117841962,-3.047917702,-0.529485656,-3.990786471,-1.924198972
-5.241992603,-3.025724497,-0.878936543,-4.13451841,-2.16822669
-5.064516114,-2.687905262,-0.896353686,-3.968943953,-2.08921741
-4.586264561,-2.704012555,-0.583972049,-4.163813945,-2.359000063
-4.473776041,-3.072039369,-0.612587234,-4.049228557,-2.306824035
-4.724341957,-3.122149906,-0.980257224,-3.626507723,-2.604591895
-4.668871857,-2.856794709,-1.687158858,-3.563722703,-2.581827728
-4.309080116,-2.945941484,-2.064901082,-3.189179035,-2.240498416
-3.644574427,-2.718192028,-2.118058951,-3.171738147,-2.250445946
-3.341485209,-2.174134804,-2.519382937,-2.839612087,-1.939430294
-2.726751536,-1.982160384,-2.598933083,-2.862279137,-1.97769899
-2.467794732,-2.13901205,-2.35935502,-2.56793619,-2.363372238
-2.560985619,-1.973207073,-2.471160094,-1.956728388,-2.426354053
-2.334708069,-2.156015806,-2.93291055,-1.026691731,-2.169180142
-1.789574449,-2.016109199,-3.075203668,-0.444127154,-1.592261703
-1.594222822,-2.224919821,-2.901104494,-0.203361185,-0.693896047
-1.745362101,-2.781598595,-3.081231737,-0.300775518,-0.140788955
-1.571317462,-3.017196792,-2.944754952,-0.064085577,0.743306115
-1.073071384,-2.935397166,-3.162541083,-0.164677835,1.291126454
-0.919975575,-2.537766391,-3.064011976,-0.601064171,1.508274496
-1.108972459,-2.493522347,-2.650619472,-0.70310058,1.398275153
-0.968433099,-2.130271756,-1.921696348,-0.473560867,0.962534697
-0.499572629,-2.117767387,-1.544437893,0.086904052,0.870885992
-0.372153076,-2.453825287,-0.844122802,0.309007283,0.449974784
-0.583261016,-2.468109774,-0.488785146,0.196269301,0.369900927
-0.461335149,-2.162834256,-0.474119716,0.420865478,-0.042711694
-0.678459499,-1.538087738,-0.127162608,0.311312258,-0.788373464
-0.563116974,-1.262081715,-0.118572764,0.539794226,-1.198914418
-0.787418305,-1.331028632,-0.446174344,0.434856,-1.279073518
-0.679901042,-1.072641829,-0.43913474,0.668696704,-1.031491326
-0.241998485,-1.157937338,-0.099532285,0.569901966,-1.127271816
-0.143746067,-1.585323192,-0.098078355,0.810690414,-0.894232859
0.288365811,-1.684699136,0.23813684,1.390445088,-1.003620846
0.384182533,-1.458833851,0.909122725,1.639957661,-0.783307919
0.14643376,-1.578819144,1.246222335,2.233517962,-0.904657488
-0.424272515,-1.372742732,1.253714626,3.172644214,-0.695595483
-0.658667158,-0.841381815,1.604368854,3.79071785,-0.827582859
-0.560359125,-0.653952994,1.627632158,4.093968858,-1.29932076
-0.130842639,-0.807181031,1.325778351,4.086558103,-1.440926696
-0.040231315,-1.299900045,1.369424647,4.439359571,-1.255439035
0.384943325,-1.462356201,1.086148955,4.483492412,-1.414309876
0.474474405,-1.297722389,1.14679111,4.88983488,-1.916398896
0.23105324,-1.477578665,0.878965518,4.990197679,-2.092130485
-0.344751317,-2.000913309,0.953686934,5.455353199,-1.944775344
-0.583712769,-2.198299159,1.369299036,5.617983418,-2.145750672
-0.489466244,-2.073150457,1.455588444,5.481310052,-2.023824325
-0.73427287,-2.296974689,1.215236969,5.046458374,-1.580312608
-0.64679154,-2.198736505,1.319333107,4.979729988,-1.484709169
-0.228585007,-2.450067616,1.095793075,5.278687367,-1.734319393
-0.149822654,-2.380158495,1.215863959,5.275060964,-2.328555776
-0.407889559,-1.990664397,1.007528888,5.638438127,-2.59850641
-0.33151305,-1.281116918,0.471560849,5.701255804,-2.548068451
0.07766985,-0.919263101,0.277274171,5.46603903,-2.179025006
0.149378585,-0.90078253,0.421339616,5.600196325,-1.491035205
0.556966975,-1.223442907,0.231769156,5.43512474,-1.151879814
0.630108857,-1.216442497,0.380236604,5.638864587,-1.157387614
1.042136923,-0.881859224,0.194779666,6.210485253,-0.834851087
1.122772002,-0.890251392,0.347103277,6.484034329,-0.854926081
0.874656096,-0.568863618,0.165268166,6.463516014,-1.215617965
0.968939173,-0.588434671,0.321005978,6.150854286,-1.246354884
1.40408615,-0.276224376,0.142398225,5.545891625,-1.620065056
1.51000787,-0.303095487,0.301199763,5.312764462,-1.666336386
1.960062588,3.68E-03,0.796288533,4.780956542,-2.058064917
2.084381209,-0.026849372,0.957891663,4.616310563,-2.125073128
1.8858989,0.278038565,0.789166086,4.147727142,-2.540206263
2.035699249,0.918147005,0.961820195,4.04235013,-2.633610807
2.532577795,1.895392863,1.474806889,3.628728388,-2.408024386
2.707139501,2.543071741,1.658521048,3.575003187,-2.53402921
3.232687766,2.867510849,1.516276489,3.209534492,-2.34017158
3.440332134,2.872972439,1.049265827,3.201235172,-2.497308619
3.333578412,3.231426316,0.92706958,3.547960761,-2.334136254
2.91381697,3.273083426,1.146819071,3.580073109,-2.521738712
2.849800809,3.669894792,1.037077674,3.29990003,-3.059133513
3.139052917,3.752569536,1.269884779,3.376930476,-3.277399679
3.111357353,3.523777195,1.173907494,3.140014479,-3.180111105
3.43826899,3.65320181,0.750646701,3.259108432,-3.438248073
3.449969317,3.470177286,0.670097373,3.063188511,-3.381634769
3.818045437,2.975571272,0.929641467,3.222583782,-3.012000726
4.542556046,2.837509883,0.858049238,3.736134393,-2.328956623
4.956551741,3.053083673,1.127662098,3.935204099,-1.330016163
5.064969041,2.951630391,1.067341068,3.823248761,-0.680786886
4.87065272,3.204273539,1.349450506,3.401612859,-0.375223112
4.374343428,3.810406297,1.973615818,3.338596253,-0.409316508
4.242691958,4.101928163,2.271000333,2.962313448,-0.781159291
3.804332979,4.082921881,2.245669723,2.272332647,-0.820203533
3.727030178,4.424173073,1.89957614,1.935877742,-1.199531056
3.339164439,4.456732157,1.232547336,1.278663066,-1.248680777
2.640203861,4.182923961,0.912662043,0.968812708,-0.970093369
2.296998167,4.27141888,0.935851709,0.331733243,-1.034681025
2.30541915,4.051908126,1.300141236,-0.634576974,-0.770054844
1.993248343,4.193633271,1.334994518,-1.263417337,-0.847282832
2.030693361,4.695323472,1.713341854,-2.231622585,-0.594014562
2.415869713,5.55778085,1.764822484,-2.87247661,-0.681439276
2.478701476,6.115640819,1.491894208,-3.192288692,-1.107981441
2.221722653,6.374870404,1.565304441,-3.195302513,-1.203457987
2.315404887,7.005781381,1.312867586,-2.883651866,-0.970607234
2.758202209,7.343728042,0.735057755,-2.926934775,-1.080653534
2.880518304,7.393183734,0.500810654,-3.323306234,-0.861489092
2.685283963,7.156556099,0.606559111,-3.403237163,-0.98446366
2.173308778,6.6341875,0.380092397,-3.838865134,-0.777527391
2.013221737,6.489166362,0.492820827,-3.961223704,-0.912135158
1.531729365,6.053052381,0.272566116,-4.442307225,-0.716294211
1.398079425,5.990663298,-0.279955073,-4.613865782,-0.190866742
1.609345394,5.633119544,-1.166143703,-4.47917744,-5.31E-03
1.494155428,5.646554953,-1.718708782,-4.707701482,0.51442114
1.053880046,5.361919199,-2.613934099,-4.630227073,0.698733421
0.958284505,4.779295525,-3.18475478,-4.248317473,1.221665778
0.534013484,3.896686528,-3.437053003,-4.229700511,1.413641584
0.451121348,3.378157349,-3.374631904,-4.572190529,1.278022095
0.036225652,3.218668163,-3.668579127,-5.275668851,1.486593981
-0.040447143,3.415198532,-4.318520718,-5.673736971,1.367933959
0.218498499,3.297237536,-4.656951896,-6.438772373,1.593913329
0.141799143,3.535515516,-4.688287096,-6.905944933,2.163802222
-0.268908603,3.45982528,-5.083083983,-7.08062574,2.408494602
-0.343333359,3.741082866,-5.173296695,-6.966124022,2.331717727
-0.754840597,3.709457809,-4.9616445,-7.228600081,1.935082025
-0.833130093,3.366845061,-5.116393108,-7.202311536,1.888217535
-0.580825893,2.713021575,-4.968442246,-6.889125165,1.518389792
-0.669126792,2.415120953,-5.186571594,-6.953560743,1.495649531
-0.425722489,1.799366379,-5.102045442,-6.728699389,1.817743857
-0.521903239,1.533873511,-5.383999493,-6.880120414,1.814012439
-0.285390917,1.614929927,-5.364211154,-6.741112404,2.156944925
-0.387545227,1.370411396,-5.712020182,-6.312741722,2.1761194
-0.826885486,0.800842081,-5.75988572,-6.259476492,2.544017722
-0.933288467,0.57518928,-5.510226511,-5.912868297,3.260749385
-0.709558898,0.68994126,-5.630268794,-5.272529098,3.658486669
-0.156378275,1.143693085,-5.451387847,-5.002699487,3.742004941
0.056969407,1.266433292,-5.641486526,-4.432300571,4.183192473
-0.066058021,1.061075971,-5.532253018,-4.227302261,4.313382282
0.146663758,1.19900417,-5.125005123,-4.38446961,4.135567698
0.694358418,1.008302941,-5.086169521,-4.902619713,4.319233192
0.90758892,0.489860207,-5.413465783,-5.114106275,4.19456986
0.789838487,0.313103982,-5.438907384,-5.022486545,3.762824638
1.013156217,-0.19593737,-5.164759385,-5.296935925,3.691857692
0.906103461,-0.367620578,-4.5911887,-5.269096928,3.979171734
1.140773073,-0.875927738,-4.383938136,-4.94086493,3.955159777
1.045817115,-1.051170596,-3.871452821,-4.979568624,3.621764583
0.622745059,-1.567284769,-3.720832635,-4.715432829,3.647763698
0.541593554,-2.425350655,-3.260100731,-4.816594334,3.361973216
0.129004331,-2.958032626,-3.157386852,-4.613372728,3.43378305
-0.615542198,-3.170952034,-3.409996062,-4.774522503,3.192061588
-1.023887298,-3.067644356,-3.34770367,-5.298880822,2.637285022
-1.100746563,-3.319132348,-2.972201214,-6.187344999,2.43740786
-0.848737556,-3.255121096,-2.952529842,-6.775337201,1.919178996
-0.938991355,-3.54678234,-2.616728927,-7.06906351,1.751351644
-1.369948224,-3.524192556,-1.964659945,-7.072679669,1.930804619
-1.471487737,-3.189309235,-1.664059478,-6.788268457,1.786095108
-1.246390529,-3.211298602,-1.711012973,-6.215843536,1.318393423
-1.365838691,-3.588192923,-1.433237077,-6.018760135,1.197154256
-1.15785164,-3.650539743,-0.831034292,-6.193916495,1.419521203
-0.623200174,-4.070143877,0.097407009,-6.07367571,1.984746465
-0.431158386,-4.178136852,0.685271012,-5.659260385,2.223645778
0.092318664,-3.977360453,0.938359563,-5.616279286,2.139903816
0.27769863,-4.137280795,0.860408802,-5.27540845,2.405288682
0.128271646,-3.987803386,0.453040418,-5.303427593,2.349047197
-0.354788547,-4.198787075,0.386444499,-5.030905607,1.972925968
-0.501651034,-4.769361015,-0.012670582,-4.458026478,1.276547308
-0.986134708,-5.032007829,-0.073967327,-3.582888427,0.927755587
-1.809156388,-5.65875239,0.200045889,-3.06999266,0.922309258
-2.30305249,-5.983238456,0.138202875,-2.91430234,0.587377432
-2.473153869,-6.009818137,0.413009746,-2.443131132,0.593603043
-2.322701663,-6.407352649,0.353299699,-1.655431242,0.938904804
-2.522879353,-6.509410189,0.631575693,-1.218148123,0.952581297
-2.402631952,-6.318786013,1.247463082,-0.456072595,1.307520508
-1.963278753,-6.502020352,1.531963833,-0.036970297,2.0038044
-1.874122159,-6.391950146,1.489034493,0.714633622,2.373034181
-1.4621863,-6.655700889,1.791022876,1.130614874,2.41974371
-1.397250731,-6.626653802,1.767142934,1.215742723,2.14636112
-1.676805038,-6.9722729,2.089764252,1.643319182,2.223284418
-1.629897113,-7.026731278,2.088322655,2.413865052,1.978626615
-1.258342613,-6.792478842,1.764929846,2.859524863,1.412889623
-1.232300489,-6.269892531,1.789840186,2.985350822,1.194781406
-0.878900792,-6.122678475,2.161092771,2.794298051,1.320859121
-0.868573866,-6.348005562,2.208429183,2.956937021,1.119168651
-1.199137359,-6.278656517,2.604514415,3.47213008,0.590523055
-1.199833612,-5.916211248,3.349627008,4.340830677,0.404248641
-1.543401732,-5.926339992,3.776141373,4.896679583,0.557069535
-1.559231442,-5.640362106,3.889029032,5.145564846,0.37706078
-1.249548211,-5.725011628,3.691163147,5.091301128,0.535938531
-1.284946627,-5.511639507,3.852312496,4.735601951,1.032577006
-0.99293064,-5.667775924,3.702136273,4.745829733,1.867967519
-1.044312765,-5.524997649,3.910762267,4.451812714,2.374529566
-0.766627743,-5.084385988,4.477310664,4.521757266,2.557679808
-0.830856441,-5.01214265,4.733986611,4.953984016,3.090865719
-0.564566895,-4.638043371,4.684650021,5.080488511,3.305160556
-0.638868201,-4.62941983,4.331057531,4.904241029,3.204111749
-1.05210313,-4.315885119,4.341072722,4.426108577,3.458652622
-1.13400094,-3.697371362,4.044087559,4.312827329,3.398603307
-1.557862203,-3.440318474,4.108737434,3.893190325,3.025669642
-2.324188724,-2.871978006,3.864442058,3.83501675,3.008867377
-2.765075727,-2.660000951,3.980439161,3.466879372,2.676291165
-2.885539346,-2.801039875,3.7862778,3.45743386,2.697541378
-2.688498421,-2.623878428,3.951664428,3.804532762,3.070641742
-2.174749521,-2.129449572,3.80636496,3.838729811,3.125782713
-2.012907975,-1.986542377,3.351495065,3.56236627,2.865448558
-2.199896783,-1.521942558,3.255143294,3.644720849,2.290002133
-2.734734746,-1.405024127,2.845190004,4.084181197,2.067514697
-2.948329062,-0.962453055,2.790519035,4.211989831,2.194552373
-2.844215848,-0.193466282,3.088707165,4.03112386,1.999492416
-3.093576023,0.234124584,3.069554461,4.211150998,2.153381701
-3.025952881,0.325107666,2.735047227,4.082143239,1.984727682
-3.312666934,0.08218137,2.754727137,3.645320625,1.494537598
-3.283602985,0.176689883,3.126608312,3.568623364,1.352016736
-2.940678183,0.607106487,3.180908743,3.180294026,0.883665382
-2.953207952,1.37402542,2.92010672,3.149095429,0.759120778
-3.319166072,1.80939886,2.344559763,3.472748425,0.304807464
-3.36885954,1.918156602,2.122297083,3.481441549,0.190636863
-3.774225932,2.373526809,2.249888859,3.177345305,0.413774087
-3.866094964,3.176163682,2.055741372,3.229871594,0.30272623
-3.6471985,3.658677487,1.54069036,2.967633738,0.529669164
-3.787182374,3.826403454,0.703453082,3.060536264,0.423137476
-3.615545696,3.68258443,0.211163089,2.837278084,-0.015425612
-3.1332289,3.897416931,0.05866905,2.298474342,-0.786699855
-3.00831157,4.470057003,0.242894707,2.112464385,-1.222681341
-2.568335116,4.732734125,0.092100819,2.276031621,-1.328269876
-2.482176549,4.689349191,-0.392546953,2.117794708,-1.106270265
-2.747220332,5.00985966,-0.541224617,2.30900009,-1.227936425
-2.692887031,5.025799187,-0.356998166,2.178435902,-1.691900716
-2.99082778,5.407216587,-0.511559291,2.397513152,-1.82830525
-2.970781601,5.48636055,-0.332990532,2.295217836,-1.640160753
-2.634729464,5.265870944,-0.493023972,2.543097994,-1.798743338
-1.982530708,5.41354988,-0.319775023,2.470371207,-2.302905214
-1.681908043,5.26061981,0.185738897,2.748695439,-3.153605062
-1.728947876,4.808097579,0.353852864,2.707564467,-3.683714826
-1.451374431,4.054908714,0.858526658,3.018716296,-3.898882433
-0.849490691,3.665986216,1.030048769,3.011977887,-4.471864442
0.078514192,3.637035179,0.871640674,2.689419002,-4.734892892
1.336522879,3.296590803,0.384403633,2.720705964,-4.691871665
2.259634685,3.31368143,-0.432683519,3.103921198,-4.344600942
2.855868364,3.686312005,-0.911969419,3.169329865,-4.360979309
3.131246651,3.745078099,-1.058604509,2.91948496,-4.739021315
3.759543159,4.161677377,-0.87565229,2.35481828,-4.810252931
4.072741057,4.267300703,-1.034703116,2.14343289,-4.577262371
4.744192622,4.064774495,-0.863933713,1.611833504,-4.708605628
5.106853041,4.223461134,-0.364365059,1.428862554,-4.534622354
5.165313484,4.742187534,-0.205589188,1.591297473,-4.724393184
4.922072946,4.953158844,0.28626985,2.098017041,-4.608545065
5.045186252,4.859925908,0.441445211,2.279525263,-4.856543684
4.865329868,5.131846838,0.933811937,2.809399172,-4.799424092
5.051148153,5.100365642,1.093583402,3.018551731,-4.438887008
4.93360572,5.435055584,0.923907629,3.580347597,-4.442613303
4.513978107,5.467986914,0.425811495,3.826300574,-4.140072635
4.459375014,5.201478482,0.268879868,3.760180501,-4.199751839
4.099015514,4.635748001,0.450014271,3.383646046,-3.951135942
4.100968521,3.768930401,0.968230861,3.365365472,-4.063339301
3.79434895,3.265375558,1.153906352,3.703138603,-3.865969459
3.847973192,2.450998656,1.010355413,3.72739474,-3.359782006
4.26006241,1.991929049,1.209396623,3.440407693,-3.212456319
4.361869368,1.88334569,1.750142166,3.511487764,-3.421042186
4.824849899,1.452170255,1.963206396,3.269561183,-3.984667048
4.981019186,1.368050499,2.522520769,3.384436854,-4.904541558
5.50160852,0.957826135,2.759041895,3.18516267,-5.514995691
5.719602972,0.891508627,2.676452955,3.341944113,-6.49028694
5.638611443,0.495898468,2.27631977,3.184011783,-7.166574279
5.260147246,-0.229432858,2.228027771,2.712412621,-7.55069558
4.58363195,-0.61626529,1.859007805,1.926077914,-7.647457163
4.273961418,-0.669157902,1.839134729,1.491772118,-7.459603055
3.65899936,-0.390571428,1.495801823,1.404781762,-7.651772135
3.405256978,-0.451569953,1.499258539,1.662462601,-8.222957803
3.509182362,-0.179651998,1.847411637,2.264279,-8.510194578
3.299865452,-0.245960768,1.869761297,2.541342209,-8.51760448
2.777999512,0.021984878,2.23895586,2.497594847,-8.247266446
2.611672666,-0.047007536,2.284755053,2.134864204,-8.361538926
2.797802578,-0.451251122,2.009581032,2.122904329,-8.196171509
2.665411528,-0.520401398,2.083899254,1.789288328,-7.751981255
2.215732577,-0.257021032,1.835740979,1.804184651,-7.027751538
2.117826297,-0.332297748,1.935861307,1.495166936,-6.684018426
1.698793978,-0.073810226,1.71236962,0.862328085,-6.051948451
0.957985471,-0.152802538,1.165917667,-0.096349817,-5.129079331
0.563094829,0.103129006,0.295039279,-0.714257801,-4.577433553
-0.161090692,0.693485115,-0.233191996,-0.997383603,-3.724205041
-0.546358251,0.949101849,-0.42417852,-1.620375082,-3.233907809
-0.597253352,0.873731779,-0.281249581,-2.584982848,-3.101645678
-0.316223565,0.469013082,0.194382288,-3.224544047,-2.654995489
-0.374330492,0.405149533,0.332855529,-4.215384008,-2.562717072
-0.769816908,0.008868439,0.137167594,-5.561267661,-2.822160314
-0.832282349,-0.04947719,-0.39180369,-6.599196868,-2.762757945
-1.234960527,0.227623071,-0.584521453,-7.338425254,-2.386229893
-1.307537904,0.169021409,-0.444330299,-8.451930504,-1.692173711
-1.052606643,0.447242975,-0.643197207,-9.279115077,-1.348200048
-1.141213086,0.391142576,-0.509489103,-9.828005301,-0.679675433
-0.901135992,2.49E-03,-0.715205116,-10.10464845,-0.354927232
-1.003571648,-0.048322578,-0.588760812,-10.11309313,0.300896647
-0.776350891,-0.434505472,-0.80218923,-9.855382406,0.61910174
-0.2201303,-1.156382936,-0.683962497,-9.331563246,0.603820259
-4.16E-03,-1.545618235,-0.235445052,-8.539702703,0.257077808
0.545813063,-1.606834446,-0.126602906,-8.13654225,0.24951252
0.760367714,-1.342551908,0.316140268,-7.455816569,-0.091816639
1.313738435,-1.423643223,0.422696129,-7.157631427,-0.096185672
1.536545823,-1.848489527,0.195862731,-7.238434699,0.234255345
1.43235182,-2.617583555,0.307075593,-7.031836418,0.22870024
1.00260016,-3.063124692,0.084136671,-6.538401781,-0.110763357
0.917149477,-3.190174962,0.198519515,-5.7566401,-0.113397535
1.17335585,-3.001699093,0.648822775,-5.348813347,0.218658554
1.100007302,-3.168130739,1.435765421,-5.310656068,0.214610173
0.698752685,-3.018627077,1.891427938,-4.97246352,-0.123445544
0.639753937,-3.223901368,2.020873256,-4.333958653,-0.124760342
0.920525619,-3.113351769,1.82706984,-4.060674247,0.20853492
0.869967118,-3.357911174,1.310862072,-4.148984751,0.205654221
0.489876589,-3.287275919,1.141364418,-4.597312392,0.539476782
0.450618315,-2.903081834,0.644847498,-4.737387192,0.539209124
0.079075308,-2.204846749,-0.179787788,-4.572271637,0.877718529
-0.625003664,-1.859784739,-0.66499821,-4.771075392,0.884256087
-0.993194883,-1.86373024,-0.815954195,-4.66451633,0.560987129
-1.029961044,-2.21459599,-0.635741948,-4.253954086,0.578639859
-0.737661871,-2.242027738,-0.796028719,-4.206879142,0.935203909
-0.787187359,-1.948326188,-0.624960388,-4.52094362,1.630787919
-0.506009335,-2.003858615,-0.794267277,-4.527156104,1.996924265
-0.565150716,-2.40684938,-1.302884304,-4.227659992,2.708578323
-0.292110089,-2.487319468,-1.481155657,-3.622488583,3.097651085
-0.358005913,-2.24791963,-2.002936966,-2.70958108,3.16883681
-0.090360041,-2.35923293,-2.198793067,-1.484821334,3.594383636
-0.160355113,-2.149631073,-2.072127422,-0.612020275,3.70509716
0.104469091,-1.619844142,-2.294437914,-0.083822876,3.503835391
0.032893234,-1.43872332,-2.194679372,0.105148421,3.660513954
-0.373412685,-0.932584744,-2.444474758,-0.04179867,3.504609123
-0.444121311,-0.770783913,-2.373003232,0.14730697,3.706384651
-0.181804428,-0.950206099,-1.981909802,7.59E-04,3.595580626
-0.257667712,-0.799136082,-1.940836672,0.190529287,3.842726326
-0.67006621,-0.318724268,-1.577106154,0.715694222,3.777901854
-0.748703619,-0.178703335,-1.560783176,1.57744809,4.071824958
-0.496205453,0.294690486,-1.88965465,2.108346208,4.055000494
-0.583787581,0.431569478,-1.893122252,2.313942373,3.729419464
-0.339125296,0.234923076,-2.243691743,2.867966337,3.763814162
-0.433515922,0.376378588,-2.941378918,3.101493706,4.156294334
-0.865429631,0.183929711,-3.988290463,3.018195707,4.237926621
-0.96469816,0.329237183,-4.718795417,3.289281647,4.011373515
-0.734081251,0.811093128,-5.139931648,3.244538785,4.145861647
-0.844885649,1.630408523,-5.256690316,3.555292329,4.640080048
-0.624963536,2.119478349,-5.071973827,3.551723128,4.826019995
-0.745719787,2.28359136,-4.586583018,3.235917806,5.375321311
-0.535052314,2.125946325,-4.466997078,3.277147816,5.620963942
0.006267743,1.647619853,-4.042147786,3.673558762,6.234148016
0.208841892,1.517818725,-3.31120506,3.75585998,6.549130728
0.076065669,1.063180843,-2.271256679,4.195919676,7.236446261
-0.390780175,0.953367196,-1.586854648,4.325074285,7.632006421
-0.521756817,1.185585303,-1.251843795,4.146310732,7.740698636
-0.319818192,1.759154601,-0.591598009,4.329094705,7.56535402
-0.456545425,2.004888052,0.396059565,4.203622849,7.106743103
-0.930674639,1.926508857,1.044627595,4.439723279,7.027687505
-1.072304588,2.195931218,1.360310293,4.367954212,7.325751838
-0.884467449,2.142331522,1.347255988,4.658396908,7.335484003
-0.368072731,1.767476013,1.678065955,4.642082147,7.059005203
-0.192597794,1.741249153,1.682089363,4.320995381,7.160870644
-0.354827207,1.39096589,2.031924716,4.363274679,6.974636145
-0.182884065,1.38687546,2.057143482,4.098484894,6.501018021
-0.348562296,1.726837881,2.430328369,3.526907556,5.738672434
-0.850782397,1.740269662,2.481341771,3.315538388,5.350061137
-1.019817253,2.099811246,2.212640209,3.461063039,4.664090724
-0.858872329,2.135114146,1.624556118,3.292744553,4.345470937
-1.039690755,1.848531362,1.385515506,3.48093398,3.722107746
-1.561274629,1.240290209,1.491957601,3.355127018,3.460375751
-1.754085747,0.978885423,1.271863613,3.585945791,2.887522449
-1.621498542,0.390004629,0.725921416,3.503183748,2.671149954
-1.83518688,0.14262661,0.523290781,3.10839049,2.13808229
-1.723867496,0.233090077,-0.01011895,3.070343135,1.956816754
-1.288932469,-0.010935189,-0.204856103,3.386720912,1.453914834
-1.200081846,0.081896823,-0.064267184,3.387614813,1.298512129
-0.784070819,0.510049766,0.410416622,3.075143263,0.817015596
-0.71093278,0.603329606,0.549305531,3.118741642,0.678996523
-0.978096002,1.035202467,0.355403958,2.846894776,0.88148319
-0.914383784,1.135511372,0.500340385,2.929529393,0.752890845
-1.192177076,0.907024683,0.312136764,2.695202251,0.294515809
-1.140397305,0.350386917,-0.208285298,2.814233452,0.176244694
-1.431446394,0.134807857,-0.391355379,3.285226862,0.395216783
-1.394375008,-0.413943294,-0.240352249,3.439028422,0.279912731
-1.03106508,-0.626455826,-0.427199384,3.278784073,-0.168278332
-1.011824757,-0.5062001,-0.280176468,2.805522186,-0.950089666
-1.3344179,-0.725264064,-0.471228304,2.687678585,-1.397572391
-1.328063049,-0.612146793,-0.32866254,2.252598309,-1.515708623
-0.994841919,-0.168246596,-0.524447004,2.169424534,-1.307386679
-1.005283464,-0.06357438,-0.386921492,2.43555261,-1.4438815
-1.357334252,0.375424469,-0.588078914,2.380247928,-1.25333491
-2.051056075,0.478632763,-0.45629639,2.005262432,-1.407164751
-2.418045341,0.248828247,-0.663594126,1.980341633,-1.904199965
-2.462823635,0.357419931,-0.53839297,2.303225165,-2.074831537
-2.187805854,0.802968031,-0.752743036,2.303436688,-1.922297191
-1.593283244,0.915387502,-0.635116933,1.983097187,-1.447712382
-1.347653953,0.69752117,-0.857597111,2.012361133,-1.32041836
-1.447315911,0.820770759,-0.74871792,1.7189758,-1.537525101
-1.220196967,1.283782933,-0.309903025,1.773434179,-1.427673781
-0.666940545,1.416619654,-0.211166384,1.503520257,-0.992270886
-0.45667744,1.222262565,-0.449769558,1.579997565,-0.901140261
-0.585985995,1.372114461,-1.025092293,2.001218106,-0.480938165
-1.053553798,1.19437533,-1.267871687,2.097157078,-0.401760985
-1.860186226,1.360572082,-1.181789426,2.540875621,0.009757873
-2.338125938,1.869610606,-1.439002504,3.332946833,0.083362579
-2.492604327,2.051944,-1.368362233,3.805996556,-0.178361065
-2.326759649,1.910885439,-1.642069577,3.965304316,-0.774948301
-1.841609178,1.447626792,-1.589127821,3.814058741,-1.037271588
-1.036049944,0.661237871,-1.881777948,4.022274923,-0.969128818
-0.577273715,0.219229676,-1.849208831,4.589067926,-0.5722039
-0.460356831,0.116755374,-2.163693579,4.846740655,-0.516725582
-0.011712076,-0.319722703,-2.154650622,4.799161984,-0.800228592
0.769407363,-0.42007539,-1.824140756,4.448098371,-0.751617015
1.215063119,-0.857829498,-1.842335313,4.461298139,-0.372702345
1.330215199,-1.633612096,-1.536842936,4.168292842,-0.333884806
1.788336904,-2.079449172,-1.578160458,3.569164443,-0.632800912
1.919558926,-2.200351844,-1.293922562,3.330645913,-0.598439777
1.726859759,-2.66950836,-1.354882641,3.449268796,-0.903438193
1.881442842,-2.817427419,-1.088714758,3.254149928,-0.876842503
1.711704316,-2.64720886,-1.16637561,2.746081398,-1.191289579
1.218651103,-2.829682059,-1.586226378,1.923742417,-1.175922613
1.071605988,-2.693869511,-1.678121557,1.453629781,-1.503378958
1.267552376,-2.240980157,-1.444781591,1.33081679,-1.502943213
1.134936676,-1.47010345,-1.557251755,0.881908476,-1.176734872
0.675022313,-1.048428808,-1.343569286,0.106104681,-1.195263148
0.557578171,-0.971287051,-1.474958114,-0.328801838,-1.556524873
0.779756434,-1.236086015,-1.279539358,-1.098428568,-1.590018627
0.670080724,-1.171677437,-1.428687744,-1.534742119,-1.298084389
0.229970762,-0.779767373,-1.250614681,-1.642662416,-1.351420696
0.129449734,-0.059936591,-1.416824986,-1.425013316,-1.077655935
0.365766662,0.319628574,-1.255627079,-1.552957913,-1.147698457
0.267511349,0.363425988,-1.438639863,-2.025163896,-1.559862488
